qualifyId,raceId,driverId,constructorId,number,position,q1,q2,q3,q1sec,q2sec,q3sec
3666,351,17,9,6,5,1:47.088,1:45.908,1:45.977,107.088,105.908,105.977
3667,351,22,3,9,6,1:48.183,1:47.019,1:46.236,108.18299999999999,107.019,106.23599999999999
3668,351,3,131,4,7,1:48.554,1:46.783,1:46.443,108.554,106.783,106.443
3669,351,9,4,11,8,1:47.657,1:46.949,1:46.593,107.657,106.949,106.593
3670,351,30,131,3,9,1:48.425,1:47.160,1:46.702,108.425,107.16,106.702
3671,351,155,15,23,10,1:48.908,1:47.559,1:47.884,108.908,107.559,107.884
3672,351,153,5,17,11,1:48.127,1:47.666,\N,108.12700000000001,107.666,NA
3673,351,807,3,10,12,1:47.984,1:47.674,\N,107.98400000000001,107.674,NA
3674,351,808,4,12,13,1:48.906,1:48.165,\N,108.906,108.16499999999999,NA
3675,351,67,5,16,14,1:49.063,1:48.502,\N,109.063,108.50200000000001,NA
3676,351,2,15,22,15,1:48.696,1:48.557,\N,108.696,108.557,NA
3677,351,16,10,14,16,1:48.496,1:48.899,\N,108.49600000000001,108.899,NA
3678,351,24,10,15,17,1:48.988,1:48.961,\N,108.988,108.961,NA
3686,352,20,9,5,1,1:32.035,1:31.184,1:30.785,92.035,91.184,90.785
3687,352,17,9,6,2,1:32.476,1:31.241,1:30.853,92.476,91.241,90.85300000000001
3688,352,1,1,2,3,1:32.809,1:31.523,1:31.169,92.809,91.523,91.169
3689,352,9,4,11,4,1:32.808,1:32.042,1:31.231,92.80799999999999,92.042,91.231
3690,352,4,6,8,5,1:32.555,1:31.819,1:31.352,92.555,91.819,91.352
3691,352,18,1,1,6,1:32.636,1:31.763,1:31.378,92.636,91.763,91.378
3692,352,3,131,4,7,1:32.238,1:31.886,1:31.494,92.238,91.886,91.494
3693,352,22,3,9,8,1:32.361,1:31.874,1:31.535,92.36099999999999,91.874,91.535
3694,352,807,3,10,9,1:32.211,1:31.926,1:31.559,92.211,91.926,91.559
3695,352,30,131,3,10,1:32.513,1:32.073,1:31.846,92.513,92.07300000000001,91.846
3696,352,2,15,22,11,1:33.011,1:32.187,\N,93.011,92.187,NA
3697,352,13,6,7,12,1:32.721,1:32.321,\N,92.721,92.321,NA
3698,352,808,4,12,13,1:32.849,1:32.422,\N,92.84899999999999,92.422,NA
3699,352,155,15,23,14,1:32.783,1:32.427,\N,92.783,92.42699999999999,NA
3700,352,16,10,14,15,1:33.186,1:32.659,\N,93.186,92.65899999999999,NA
3701,352,153,5,17,16,1:33.471,1:33.071,\N,93.471,93.071,NA
3702,352,24,10,15,17,1:33.216,1:33.154,\N,93.21600000000001,93.154,NA
3710,353,20,9,5,1,1:37.123,1:36.074,1:35.585,97.12299999999999,96.074,95.58500000000001
3711,353,17,9,6,2,1:37.373,1:36.039,1:35.659,97.37299999999999,96.039,95.65899999999999
3712,353,4,6,8,3,1:37.144,1:36.287,1:35.766,97.144,96.287,95.76599999999999
3713,353,1,1,2,4,1:37.113,1:36.197,1:36.062,97.113,96.197,96.062
3714,353,3,131,4,5,1:37.708,1:36.791,1:36.535,97.708,96.791,96.535
3715,353,13,6,7,6,1:37.515,1:36.169,1:36.571,97.515,96.169,96.571
3716,353,18,1,1,7,1:38.123,1:37.064,1:36.731,98.12299999999999,97.064,96.731
3717,353,9,4,11,8,1:37.703,1:37.179,1:36.824,97.703,97.179,96.824
3718,353,30,131,3,9,1:37.980,1:37.077,1:36.950,97.97999999999999,97.077,96.95
3719,353,22,3,9,10,1:38.257,1:37.511,1:36.998,98.257,97.511,96.99799999999999
3720,353,807,3,10,11,1:38.115,1:37.620,\N,98.11500000000001,97.62,NA
3721,353,155,15,23,12,1:38.429,1:37.643,\N,98.429,97.643,NA
3722,353,2,15,22,13,1:38.171,1:37.715,\N,98.17099999999999,97.715,NA
3723,353,16,10,14,14,1:38.572,1:37.783,\N,98.572,97.783,NA
3724,353,808,4,12,15,1:38.174,1:37.799,\N,98.174,97.799,NA
3725,353,153,5,17,16,1:38.583,1:37.853,\N,98.583,97.85300000000001,NA
3726,353,67,5,16,17,1:38.621,1:38.594,\N,98.62100000000001,98.594,NA
3734,354,807,3,10,1,1:20.050,1:19.144,1:14.470,80.05,79.144,74.47
3735,354,20,9,5,2,1:19.160,1:18.691,1:15.519,79.16,78.691,75.519
3736,354,17,9,6,3,1:19.025,1:18.516,1:15.637,79.025,78.51599999999999,75.637
3737,354,1,1,2,4,1:19.931,1:18.921,1:15.747,79.931,78.92099999999999,75.747
3738,354,4,6,8,5,1:18.987,1:19.010,1:15.989,78.987,79.01,75.989
3739,354,22,3,9,6,1:19.799,1:18.925,1:16.203,79.799,78.925,76.203
3740,354,9,4,11,7,1:19.249,1:18.877,1:16.552,79.249,78.877,76.55199999999999
3741,354,30,131,3,8,1:19.879,1:18.923,1:16.925,79.879,78.923,76.925
3742,354,13,6,7,9,1:19.778,1:19.200,1:17.101,79.77799999999999,79.2,77.101
3743,354,808,4,12,10,1:20.189,1:19.153,1:17.656,80.189,79.15299999999999,77.656
3744,354,18,1,1,11,1:19.905,1:19.288,\N,79.905,79.288,NA
3745,354,155,15,23,12,1:19.741,1:19.385,\N,79.741,79.385,NA
3746,354,3,131,4,13,1:20.153,1:19.486,\N,80.15299999999999,79.486,NA
3747,354,153,5,17,14,1:20.158,1:19.581,\N,80.158,79.581,NA
3748,354,67,5,16,15,1:20.096,1:19.847,\N,80.096,79.84700000000001,NA
3749,354,2,15,22,16,1:20.174,1:19.899,\N,80.174,79.899,NA
3750,354,24,10,15,17,1:20.592,1:20.357,\N,80.592,80.357,NA
3758,355,20,9,5,1,1:40.318,1:39.874,1:39.394,100.318,99.874,99.394
3759,355,1,1,2,2,1:40.335,1:40.119,1:39.425,100.33500000000001,100.119,99.425
3760,355,4,6,8,3,1:40.170,1:40.311,1:39.792,100.17,100.311,99.792
3761,355,18,1,1,4,1:40.877,1:40.014,1:39.823,100.87700000000001,100.01400000000001,99.82300000000001
3762,355,17,9,6,5,1:40.690,1:40.074,1:39.925,100.69,100.074,99.925
3763,355,13,6,7,6,1:40.942,1:40.323,1:40.202,100.94200000000001,100.32300000000001,100.202
3764,355,22,3,9,7,1:40.904,1:40.476,1:40.203,100.904,100.476,100.203
3765,355,30,131,3,8,1:41.222,1:40.452,1:40.516,101.22200000000001,100.452,100.51599999999999
3766,355,3,131,4,9,1:40.231,1:40.060,1:40.589,100.231,100.06,100.589
3767,355,808,4,12,10,1:41.018,1:40.658,1:40.901,101.018,100.658,100.90100000000001
3768,355,9,4,11,11,1:41.336,1:40.780,\N,101.336,100.78,NA
3769,355,155,15,23,12,1:41.045,1:40.783,\N,101.045,100.783,NA
3770,355,16,10,14,13,1:41.473,1:40.914,\N,101.473,100.914,NA
3771,355,2,15,22,14,1:41.409,1:41.113,\N,101.40899999999999,101.113,NA
3772,355,807,3,10,15,1:41.015,1:41.418,\N,101.015,101.418,NA
3773,355,24,10,15,16,1:41.681,1:41.642,\N,101.681,101.642,NA
3774,355,153,5,17,17,1:41.707,1:41.738,\N,101.707,101.738,NA
4537,841,20,9,1,1,1:25.296,1:24.090,1:23.529,85.29599999999999,84.09,83.529
4538,841,1,1,3,2,1:25.384,1:24.595,1:24.307,85.384,84.595,84.307
4539,841,17,9,2,3,1:25.900,1:24.658,1:24.395,85.9,84.658,84.395
4540,841,18,1,4,4,1:25.886,1:24.957,1:24.779,85.886,84.957,84.779
4541,841,4,6,5,5,1:25.707,1:25.242,1:24.974,85.707,85.242,84.974
4542,841,808,4,10,6,1:25.543,1:25.582,1:25.247,85.543,85.582,85.247
4543,841,3,131,8,7,1:25.856,1:25.606,1:25.421,85.856,85.606,85.42099999999999
4544,841,13,6,6,8,1:26.031,1:25.611,1:25.599,86.031,85.611,85.599
4545,841,155,15,16,9,1:25.717,1:25.405,1:25.626,85.717,85.405,85.626
4546,841,67,5,18,10,1:26.232,1:25.882,1:27.066,86.232,85.882,87.066
4547,841,30,131,7,11,1:25.962,1:25.971,\N,85.962,85.971,NA
4548,841,153,5,19,12,1:26.620,1:26.103,\N,86.62,86.10300000000001,NA
4549,841,815,15,17,13,1:25.812,1:26.108,\N,85.812,86.108,NA
4550,841,814,10,15,14,1:27.222,1:26.739,\N,87.22200000000001,86.739,NA
4551,841,813,3,12,15,1:26.298,1:26.768,\N,86.298,86.768,NA
4552,841,16,10,14,16,1:26.245,1:31.407,\N,86.245,91.407,NA
4562,842,20,9,1,1,1:37.468,1:35.934,1:34.870,97.468,95.934,94.87
4563,842,1,1,3,2,1:36.861,1:35.852,1:34.974,96.86099999999999,95.852,94.97399999999999
4564,842,17,9,2,3,1:37.924,1:36.080,1:35.179,97.924,96.08,95.179
4565,842,18,1,4,4,1:37.033,1:35.569,1:35.200,97.033,95.569,95.2
4566,842,4,6,5,5,1:36.897,1:36.320,1:35.802,96.89699999999999,96.32,95.80199999999999
4567,842,2,4,9,6,1:37.224,1:36.811,1:36.124,97.22399999999999,96.811,96.124
4568,842,13,6,6,7,1:36.744,1:36.557,1:36.251,96.744,96.557,96.251
4569,842,808,4,10,8,1:37.210,1:36.642,1:36.324,97.21000000000001,96.642,96.324
4570,842,3,131,8,9,1:37.316,1:36.388,1:36.809,97.316,96.388,96.809
4571,842,155,15,16,10,1:36.994,1:36.691,1:36.820,96.994,96.691,96.82
4572,842,30,131,7,11,1:36.904,1:37.035,\N,96.904,97.035,NA
4573,842,67,5,18,12,1:37.693,1:37.160,\N,97.693,97.16,NA
4574,842,153,5,19,13,1:37.677,1:37.347,\N,97.67699999999999,97.34700000000001,NA
4575,842,814,10,15,14,1:38.045,1:37.370,\N,98.045,97.37,NA
4576,842,22,3,11,15,1:38.163,1:37.496,\N,98.163,97.49600000000001,NA
4577,842,815,15,17,16,1:37.759,1:37.528,\N,97.759,97.52799999999999,NA
4578,842,16,10,14,17,1:37.693,1:37.593,\N,97.693,97.593,NA
4586,843,20,9,1,1,1:35.674,1:34.776,1:33.706,95.674,94.77600000000001,93.706
4587,843,18,1,4,2,1:35.924,1:34.662,1:34.421,95.924,94.662,94.42099999999999
4588,843,1,1,3,3,1:36.091,1:34.486,1:34.463,96.09100000000001,94.48599999999999,94.463
4589,843,3,131,8,4,1:35.272,1:35.850,1:34.670,95.27199999999999,95.85,94.67
4590,843,4,6,5,5,1:35.389,1:35.165,1:35.119,95.38900000000001,95.16499999999999,95.119
4591,843,13,6,6,6,1:35.478,1:35.437,1:35.145,95.47800000000001,95.437,95.14500000000001
4592,843,153,5,19,7,1:36.133,1:35.563,1:36.158,96.13300000000001,95.563,96.158
4593,843,814,10,15,8,1:35.702,1:35.858,1:36.190,95.702,95.858,96.19
4594,843,67,5,18,9,1:36.110,1:35.500,1:36.203,96.11,95.5,96.203
4595,843,808,4,10,10,1:35.370,1:35.149,\N,95.37,95.149,NA
4596,843,16,10,14,11,1:36.092,1:35.874,\N,96.092,95.874,NA
4597,843,815,15,17,12,1:36.046,1:36.053,\N,96.04599999999999,96.053,NA
4598,843,155,15,16,13,1:36.147,1:36.236,\N,96.14699999999999,96.23599999999999,NA
4599,843,30,131,7,14,1:35.508,1:36.457,\N,95.50800000000001,96.457,NA
4600,843,22,3,11,15,1:35.911,1:36.465,\N,95.911,96.465,NA
4601,843,2,4,9,16,1:35.910,1:36.611,\N,95.91,96.61099999999999,NA
4602,843,813,3,12,17,1:36.121,1:36.956,\N,96.12100000000001,96.956,NA
4610,844,20,9,1,1,1:27.039,1:25.610,1:25.049,87.039,85.61,85.049
4611,844,17,9,2,2,1:27.090,1:26.075,1:25.454,87.09,86.075,85.45400000000001
4612,844,3,131,8,3,1:27.514,1:25.801,1:25.574,87.514,85.801,85.574
4613,844,1,1,3,4,1:27.091,1:26.066,1:25.595,87.09100000000001,86.066,85.595
4614,844,4,6,5,5,1:27.349,1:26.152,1:25.851,87.349,86.152,85.851
4615,844,18,1,4,6,1:27.374,1:26.485,1:25.982,87.374,86.485,85.982
4616,844,808,4,10,7,1:27.475,1:26.654,1:26.296,87.475,86.654,86.29599999999999
4617,844,30,131,7,8,1:27.697,1:26.121,1:26.646,87.697,86.121,86.646
4618,844,2,4,9,9,1:27.901,1:26.740,1:26.659,87.901,86.74,86.65899999999999
4619,844,13,6,6,10,1:27.013,1:26.395,\N,87.013,86.395,NA
4620,844,22,3,11,11,1:28.246,1:26.764,\N,88.246,86.764,NA
4621,844,16,10,14,12,1:27.392,1:27.027,\N,87.392,87.027,NA
4622,844,814,10,15,13,1:27.625,1:27.145,\N,87.625,87.145,NA
4623,844,813,3,12,14,1:27.396,1:27.236,\N,87.396,87.236,NA
4624,844,815,15,17,15,1:27.778,1:27.244,\N,87.77799999999999,87.244,NA
4625,844,67,5,18,16,1:27.620,1:27.255,\N,87.62,87.255,NA
4626,844,153,5,19,17,1:28.055,1:27.572,\N,88.055,87.572,NA
4633,845,17,9,2,1,1:23.619,1:21.773,1:20.981,83.619,81.773,80.981
4634,845,20,9,1,2,1:24.142,1:21.540,1:21.181,84.142,81.53999999999999,81.181
4635,845,1,1,3,3,1:24.370,1:22.148,1:21.961,84.37,82.148,81.961
4636,845,4,6,5,4,1:23.485,1:22.813,1:21.964,83.485,82.813,81.964
4637,845,18,1,4,5,1:24.428,1:22.050,1:21.996,84.428,82.05,81.996
4638,845,808,4,10,6,1:23.069,1:22.948,1:22.471,83.069,82.94800000000001,82.471
4639,845,3,131,8,7,1:23.507,1:22.569,1:22.599,83.507,82.569,82.599
4640,845,13,6,6,8,1:23.506,1:23.026,1:22.888,83.506,83.026,82.888
4641,845,813,3,12,9,1:23.406,1:22.854,1:22.952,83.406,82.854,82.952
4642,845,30,131,7,10,1:22.960,1:22.671,\N,82.96000000000001,82.67099999999999,NA
4643,845,67,5,18,11,1:23.962,1:23.231,\N,83.962,83.231,NA
4644,845,815,15,17,12,1:24.209,1:23.367,\N,84.209,83.367,NA
4645,845,153,5,19,13,1:24.049,1:23.694,\N,84.049,83.694,NA
4646,845,155,15,16,14,1:23.656,1:23.702,\N,83.656,83.702,NA
4647,845,5,205,20,15,1:25.874,1:25.403,\N,85.874,85.40299999999999,NA
4648,845,814,10,15,16,1:24.332,1:26.126,\N,84.332,86.126,NA
4649,845,16,10,14,17,1:24.648,1:26.571,\N,84.648,86.571,NA
4656,846,20,9,1,1,1:15.606,1:14.277,1:13.556,75.606,74.277,73.556
4657,846,18,1,4,2,1:15.397,1:14.545,1:13.997,75.397,74.545,73.997
4658,846,17,9,2,3,1:16.087,1:14.742,1:14.019,76.087,74.742,74.019
4659,846,4,6,5,4,1:16.051,1:14.569,1:14.483,76.051,74.569,74.483
4660,846,30,131,7,5,1:16.092,1:14.981,1:14.682,76.092,74.981,74.682
4661,846,13,6,6,6,1:16.309,1:14.648,1:14.877,76.309,74.648,74.877
4662,846,1,1,3,7,1:15.207,1:14.275,1:15.280,75.207,74.275,75.28
4663,846,3,131,8,8,1:15.858,1:14.741,1:15.766,75.858,74.741,75.766
4664,846,813,3,12,9,1:15.819,1:15.545,1:16.528,75.819,75.545,76.52799999999999
4665,846,815,15,17,10,1:15.918,1:15.482,\N,75.918,75.482,NA
4666,846,808,4,10,11,1:16.378,1:15.815,\N,76.378,75.815,NA
4667,846,22,3,11,12,1:16.616,1:15.826,\N,76.616,75.826,NA
4668,846,155,15,16,13,1:16.513,1:15.973,\N,76.513,75.973,NA
4669,846,814,10,15,14,1:16.813,1:16.118,\N,76.813,76.118,NA
4670,846,16,10,14,15,1:16.600,1:16.121,\N,76.6,76.121,NA
4671,846,2,4,9,16,1:16.681,1:16.214,\N,76.681,76.214,NA
4672,846,67,5,18,17,1:16.358,1:16.300,\N,76.358,76.3,NA
4680,847,20,9,1,1,1:14.011,1:13.486,1:13.014,74.011,73.486,73.014
4681,847,4,6,5,2,1:13.822,1:13.672,1:13.199,73.822,73.672,73.199
4682,847,13,6,6,3,1:14.026,1:13.431,1:13.217,74.026,73.431,73.217
4683,847,17,9,2,4,1:14.375,1:13.654,1:13.429,74.375,73.654,73.429
4684,847,1,1,3,5,1:14.114,1:13.926,1:13.565,74.114,73.926,73.565
4685,847,3,131,8,6,1:14.920,1:13.950,1:13.814,74.92,73.95,73.814
4686,847,18,1,4,7,1:14.374,1:13.955,1:13.838,74.374,73.955,73.838
4687,847,30,131,7,8,1:14.970,1:14.242,1:13.864,74.97,74.242,73.864
4688,847,2,4,9,9,1:15.096,1:14.467,1:14.062,75.096,74.467,74.062
4689,847,808,4,10,10,1:14.699,1:14.354,1:14.085,74.699,74.354,74.08500000000001
4690,847,814,10,15,11,1:14.874,1:14.752,\N,74.874,74.752,NA
4691,847,813,3,12,12,1:15.585,1:15.043,\N,75.58500000000001,75.043,NA
4692,847,155,15,16,13,1:15.694,1:15.285,\N,75.694,75.285,NA
4693,847,16,10,14,14,1:14.931,1:15.287,\N,74.931,75.287,NA
4694,847,67,5,18,15,1:15.901,1:15.334,\N,75.901,75.334,NA
4695,847,22,3,11,16,1:15.331,1:15.361,\N,75.331,75.361,NA
4696,847,37,15,17,17,1:16.229,1:15.587,\N,76.229,75.587,NA
4704,848,20,9,1,1,1:39.116,1:37.305,1:36.975,99.116,97.305,96.975
4705,848,17,9,2,2,1:39.956,1:38.058,1:37.163,99.956,98.05799999999999,97.163
4706,848,1,1,3,3,1:39.244,1:37.727,1:37.380,99.244,97.727,97.38
4707,848,4,6,5,4,1:39.725,1:37.930,1:37.454,99.725,97.93,97.45400000000001
4708,848,13,6,6,5,1:38.413,1:38.566,1:37.535,98.413,98.566,97.535
4709,848,18,1,4,6,1:39.453,1:37.749,1:37.645,99.453,97.749,97.64500000000001
4710,848,3,131,8,7,1:39.266,1:38.373,1:38.231,99.26599999999999,98.37299999999999,98.231
4711,848,30,131,7,8,1:39.198,1:38.365,1:38.240,99.19800000000001,98.36500000000001,98.24000000000001
4712,848,2,4,9,9,1:39.877,1:38.781,\N,99.87700000000001,98.781,NA
4713,848,16,10,14,10,1:39.329,1:39.034,\N,99.32900000000001,99.03399999999999,NA
4714,848,808,4,10,11,1:39.690,1:39.068,\N,99.69,99.068,NA
4715,848,814,10,15,12,1:39.852,1:39.422,\N,99.852,99.422,NA
4716,848,22,3,11,13,1:39.602,1:39.489,\N,99.602,99.489,NA
4717,848,155,15,16,14,1:40.131,1:39.525,\N,100.131,99.525,NA
4718,848,813,3,12,15,1:39.690,1:39.645,\N,99.69,99.64500000000001,NA
4719,848,815,15,17,16,1:39.494,1:39.657,\N,99.494,99.657,NA
4720,848,67,5,18,17,1:39.679,1:39.711,\N,99.679,99.711,NA
4728,849,17,9,2,1,1:32.670,1:31.673,1:30.399,92.67,91.673,90.399
4729,849,20,9,1,2,1:32.977,1:32.379,1:30.431,92.977,92.37899999999999,90.431
4730,849,4,6,5,3,1:32.986,1:31.727,1:30.516,92.98599999999999,91.727,90.51599999999999
4731,849,13,6,6,4,1:32.760,1:31.640,1:31.124,92.75999999999999,91.64,91.124
4732,849,18,1,4,5,1:34.230,1:32.273,1:31.898,94.22999999999999,92.273,91.898
4733,849,814,10,15,6,1:34.472,1:32.569,1:31.929,94.47200000000001,92.569,91.929
4734,849,813,3,12,7,1:32.702,1:32.588,1:31.933,92.702,92.588,91.93299999999999
4735,849,155,15,16,8,1:34.324,1:32.399,1:32.128,94.324,92.399,92.128
4736,849,3,131,8,9,1:34.186,1:32.295,1:32.209,94.186,92.295,92.209
4737,849,1,1,3,10,1:33.581,1:32.505,1:32.376,93.581,92.505,92.376
4738,849,16,10,14,11,1:34.454,1:32.617,\N,94.45400000000001,92.61699999999999,NA
4739,849,815,15,17,12,1:34.145,1:32.624,\N,94.14500000000001,92.624,NA
4740,849,30,131,7,13,1:34.160,1:32.656,\N,94.16,92.656,NA
4741,849,808,4,10,14,1:34.428,1:32.734,\N,94.428,92.73400000000001,NA
4742,849,22,3,11,15,1:33.532,1:33.119,\N,93.532,93.119,NA
4743,849,2,4,9,16,1:35.132,1:33.805,\N,95.132,93.805,NA
4744,849,5,205,20,17,1:34.923,1:34.821,\N,94.923,94.821,NA
4752,850,17,9,2,1,1:33.096,1:31.311,1:30.079,93.096,91.311,90.07900000000001
4753,850,1,1,3,2,1:32.934,1:30.998,1:30.134,92.934,90.998,90.134
4754,850,20,9,1,3,1:32.973,1:31.017,1:30.216,92.973,91.017,90.21600000000001
4755,850,4,6,5,4,1:32.916,1:31.150,1:30.442,92.916,91.15,90.44200000000001
4756,850,13,6,6,5,1:31.826,1:31.582,1:30.910,91.826,91.582,90.91
4757,850,3,131,8,6,1:32.785,1:31.343,1:31.263,92.785,91.343,91.263
4758,850,18,1,4,7,1:33.224,1:31.532,1:31.288,93.22399999999999,91.532,91.288
4759,850,16,10,14,8,1:32.286,1:31.809,1:32.010,92.286,91.809,92.00999999999999
4760,850,808,4,10,9,1:33.187,1:31.985,1:32.187,93.187,91.985,92.187
4761,850,30,131,7,10,1:32.603,1:32.180,1:32.482,92.60300000000001,92.18,92.482
4762,850,2,4,9,11,1:32.505,1:32.215,\N,92.505,92.215,NA
4763,850,814,10,15,12,1:32.651,1:32.560,\N,92.65100000000001,92.56,NA
4764,850,813,3,12,13,1:33.003,1:32.635,\N,93.003,92.63499999999999,NA
4765,850,22,3,11,14,1:33.664,1:33.043,\N,93.664,93.043,NA
4766,850,815,15,17,15,1:33.295,1:33.176,\N,93.295,93.176,NA
4767,850,67,5,18,16,1:33.635,1:33.546,\N,93.63499999999999,93.54599999999999,NA
4768,850,153,5,19,17,1:33.658,1:33.698,\N,93.658,93.69800000000001,NA
4776,851,20,9,1,1,1:21.740,1:21.095,1:19.815,81.74,81.095,79.815
4777,851,1,1,3,2,1:21.636,1:21.105,1:19.978,81.636,81.105,79.97800000000001
4778,851,18,1,4,3,1:22.038,1:20.578,1:20.024,82.038,80.578,80.024
4779,851,13,6,6,4,1:22.130,1:21.099,1:20.350,82.13,81.099,80.35
4780,851,4,6,5,5,1:21.578,1:20.262,1:20.365,81.578,80.262,80.365
4781,851,17,9,2,6,1:22.208,1:20.890,1:20.474,82.208,80.89,80.474
4782,851,3,131,8,7,1:22.996,1:21.243,1:21.098,82.996,81.243,81.098
4783,851,16,10,14,8,1:22.237,1:22.000,1:21.445,82.237,82,81.445
4784,851,30,131,7,9,1:22.876,1:21.852,1:21.907,82.876,81.852,81.907
4785,851,815,15,17,10,1:23.067,1:22.157,\N,83.06700000000001,82.157,NA
4786,851,814,10,15,11,1:22.976,1:22.256,\N,82.976,82.256,NA
4787,851,808,4,10,12,1:23.070,1:22.284,\N,83.07,82.28399999999999,NA
4788,851,155,15,16,13,1:23.278,1:22.435,\N,83.27799999999999,82.435,NA
4789,851,2,4,9,14,1:23.024,1:22.470,\N,83.024,82.47,NA
4790,851,22,3,11,15,1:23.075,1:22.684,\N,83.075,82.684,NA
4791,851,153,5,19,16,1:23.285,1:22.979,\N,83.285,82.979,NA
4800,852,20,9,1,1,2:03.029,2:03.317,1:48.298,123.029,123.31700000000001,108.298
4801,852,1,1,3,2,2:03.008,2:02.823,1:48.730,123.008,122.823,108.72999999999999
4802,852,17,9,2,3,2:02.827,2:03.302,1:49.376,122.827,123.302,109.376
4803,852,13,6,6,4,2:05.834,2:04.507,1:50.256,125.834,124.507,110.256
4804,852,3,131,8,5,2:05.091,2:03.723,1:50.552,125.091,123.723,110.55199999999999
4805,852,153,5,19,6,2:05.419,2:04.561,1:50.773,125.419,124.561,110.773
4806,852,811,4,9,7,2:05.047,2:04.452,1:51.121,125.047,124.452,111.12100000000001
4807,852,4,6,5,8,2:04.450,2:02.768,1:51.251,124.45,122.768,111.251
4808,852,815,15,17,9,2:06.284,2:04.625,1:51.374,126.284,124.625,111.374
4809,852,808,4,10,10,2:05.292,2:03.466,1:52.303,125.292,123.466,112.303
4810,852,67,5,18,11,2:04.744,2:04.692,\N,124.744,124.69200000000001,NA
4811,852,155,15,16,12,2:07.194,2:04.757,\N,127.194,124.757,NA
4812,852,18,1,4,13,2:01.813,2:05.150,\N,121.813,125.15,NA
4813,852,22,3,11,14,2:05.720,2:07.349,\N,125.72,127.349,NA
4814,852,16,10,14,15,2:06.000,2:07.777,\N,126,127.777,NA
4815,852,813,3,12,16,2:05.621,2:08.106,\N,125.621,128.106,NA
4816,852,5,205,20,17,2:06.780,2:08.354,\N,126.78,128.35399999999998,NA
4823,854,20,9,1,1,1:46.397,1:44.931,1:44.381,106.39699999999999,104.931,104.381
4824,854,17,9,2,2,1:47.332,1:45.651,1:44.732,107.332,105.65100000000001,104.732
4825,854,18,1,4,3,1:46.956,1:45.472,1:44.804,106.956,105.47200000000001,104.804
4826,854,1,1,3,4,1:47.014,1:46.829,1:44.809,107.01400000000001,106.82900000000001,104.809
4827,854,4,6,5,5,1:47.054,1:45.779,1:44.874,107.054,105.779,104.874
4828,854,13,6,6,6,1:47.945,1:45.955,1:45.800,107.945,105.955,105.8
4829,854,3,131,8,7,1:47.688,1:46.405,1:46.013,107.688,106.405,106.013
4830,854,30,131,7,8,1:48.819,1:46.043,\N,108.819,106.043,NA
4831,854,16,10,14,9,1:47.952,1:47.093,\N,107.952,107.093,NA
4832,854,814,10,15,10,1:48.022,1:47.486,\N,108.02199999999999,107.48599999999999,NA
4833,854,815,15,17,11,1:47.717,1:47.616,\N,107.717,107.616,NA
4834,854,22,3,11,12,1:48.061,1:48.082,\N,108.061,108.082,NA
4835,854,813,3,12,13,1:49.710,1:48.270,\N,109.71000000000001,108.27000000000001,NA
4836,854,67,5,18,14,1:48.753,1:48.634,\N,108.753,108.634,NA
4837,854,811,4,9,15,1:48.861,1:48.662,\N,108.86099999999999,108.662,NA
4838,854,153,5,19,16,1:49.588,1:49.862,\N,109.588,109.862,NA
4847,855,20,9,1,1,1:33.051,1:31.424,1:30.466,93.051,91.424,90.46600000000001
4848,855,18,1,4,2,1:32.947,1:31.434,1:30.475,92.947,91.434,90.475
4849,855,1,1,3,3,1:32.843,1:31.139,1:30.617,92.843,91.139,90.617
4850,855,13,6,6,4,1:33.235,1:31.909,1:30.804,93.235,91.90899999999999,90.804
4851,855,4,6,5,5,1:32.817,1:31.612,1:30.886,92.81700000000001,91.612,90.886
4852,855,17,9,2,6,1:33.135,1:31.576,1:31.156,93.13499999999999,91.576,91.156
4853,855,155,15,16,10,1:32.626,1:32.380,\N,92.626,92.38,NA
4854,855,30,131,7,7,1:33.748,1:32.116,\N,93.74799999999999,92.116,NA
4855,855,811,4,9,8,1:33.359,1:32.297,\N,93.35900000000001,92.297,NA
4856,855,808,4,10,9,1:32.877,1:32.245,\N,92.87700000000001,92.245,NA
4857,855,16,10,14,11,1:32.761,1:32.463,\N,92.761,92.463,NA
4858,855,814,10,15,12,1:33.499,1:32.746,\N,93.499,92.74600000000001,NA
4859,855,22,3,11,13,1:33.921,1:33.079,\N,93.92099999999999,93.07900000000001,NA
4860,855,813,3,12,14,1:33.781,1:33.224,\N,93.781,93.22399999999999,NA
4861,855,67,5,18,15,1:33.064,1:33.227,\N,93.064,93.227,NA
4862,855,153,5,19,16,1:35.111,1:33.427,\N,95.11099999999999,93.42699999999999,NA
4871,856,1,1,3,1,1:37.525,1:36.526,1:35.820,97.525,96.52600000000001,95.82
4872,856,20,9,1,2,1:39.093,1:37.285,1:36.042,99.093,97.285,96.042
4873,856,18,1,4,3,1:37.929,1:37.302,1:36.126,97.929,97.30199999999999,96.126
4874,856,17,9,2,4,1:39.071,1:37.292,1:36.468,99.071,97.292,96.468
4875,856,13,6,6,5,1:38.670,1:37.313,1:36.831,98.67,97.313,96.831
4876,856,4,6,5,6,1:38.393,1:37.352,1:36.980,98.393,97.352,96.97999999999999
4877,856,3,131,8,7,1:38.426,1:37.892,1:37.754,98.426,97.892,97.75399999999999
4878,856,808,4,10,8,1:38.378,1:38.186,1:38.124,98.378,98.186,98.124
